"state","district","year","party","office","score","democrat","lagdemocrat","demvoteshare"
56,5,1954,100,1,42.9599990844727,1,1,0.674461424350739
56,5,1954,100,1,58.9700012207031,1,1,0.674461424350739
56,5,1956,100,1,87.2300033569336,1,1,0.60678768157959
56,5,1956,100,1,43.6500015258789,1,1,0.60678768157959
56,5,1958,100,1,58.7999992370605,1,1,1
56,5,1958,100,1,73.0400009155273,1,1,1
56,5,1960,100,1,67.3300018310547,1,1,0.694808900356293
56,5,1964,100,1,67.6100006103516,1,1,0.699738800525665
56,5,1964,100,1,64.5699996948242,1,1,0.699738800525665
56,5,1966,100,1,56.7299995422363,1,1,0.635819733142853
56,5,1966,100,1,66.25,1,1,0.635819733142853
56,5,1968,100,1,28.6599998474121,1,1,0.661519944667816
56,5,1968,100,1,32.2000007629395,1,1,0.661519944667816
56,5,1970,100,1,24.9200000762939,1,1,0.704421758651733
56,5,1970,100,1,26.9099998474121,1,1,0.704421758651733
56,6,1948,100,1,60.2799987792969,1,1,0.625020325183868
56,6,1948,100,1,64.3399963378906,1,1,0.625020325183868
56,6,1950,100,1,41.6599998474121,1,1,0.616067886352539
56,6,1950,100,1,57.060001373291,1,1,0.616067886352539
56,6,1954,100,1,58.9700012207031,1,1,0.62732470035553
56,6,1954,100,1,53.1800003051758,1,1,0.62732470035553
56,6,1956,100,1,43.6500015258789,1,1,0.573992311954498
56,6,1956,100,1,36.4000015258789,1,1,0.573992311954498
56,6,1958,100,1,73.0400009155273,1,1,0.660770893096924
56,6,1958,100,1,68.0400009155273,1,1,0.660770893096924
56,6,1960,100,1,60.1100006103516,1,1,0.617882668972015
61,1,1950,100,1,57.060001373291,1,1,0.605803370475769
61,1,1950,100,1,54.8600006103516,1,1,0.605803370475769
61,1,1954,200,1,12.2799997329712,0,0,0.468715369701385
61,1,1954,200,1,44.6599998474121,0,0,0.468715369701385
61,1,1956,200,1,23.9799995422363,0,0,0.450651228427887
61,1,1956,200,1,6.55999994277954,0,0,0.450651228427887
61,1,1958,200,1,12.6000003814697,0,0,0.407535344362259
61,1,1958,200,1,-5.40000009536743,0,0,0.407535344362259
61,1,1960,200,1,2.42000007629395,0,0,0.407700300216675
61,1,1964,200,1,8.61999988555908,0,0,0.447205871343613
61,1,1964,200,1,9.65999984741211,0,0,0.447205871343613
61,1,1966,200,1,12.8000001907349,0,0,0.328547924757004
61,1,1966,200,1,10.5500001907349,0,0,0.328547924757004
61,1,1968,200,1,6.30000019073486,0,0,0.283818989992142
61,1,1968,200,1,24.6000003814697,0,0,0.283818989992142
61,1,1970,200,1,14.0200004577637,0,0,0.315093159675598
61,1,1970,200,1,14.2799997329712,0,0,0.315093159675598
61,1,1974,200,1,6.1100001335144,0,0,0.45310252904892
61,1,1974,200,1,14.7200002670288,0,0,0.45310252904892
61,1,1976,200,1,18.5400009155273,0,0,0.415070295333862
61,1,1976,200,1,10.1199998855591,0,0,0.415070295333862
61,1,1978,200,1,10.960000038147,0,0,0.290306776762009
61,1,1978,200,1,0,0,0,0.290306776762009
61,1,1980,200,1,2.20000004768372,0,0,0.226235270500183
61,1,1980,200,1,14.5600004196167,0,0,0.226235270500183
61,1,1984,200,1,9.43000030517578,0,0,0.219245582818985
61,1,1984,200,1,2.74000000953674,0,0,0.219245582818985
61,1,1990,200,1,1,0,0,0
61,1,1990,200,1,2.8199999332428,0,0,0
61,2,1950,100,1,17.1599998474121,1,1,0.690950512886047
61,2,1950,100,1,3.73000001907349,1,1,0.690950512886047
61,2,1954,100,1,74.3099975585938,1,1,0.620805680751801
61,2,1954,100,1,73.6399993896484,1,1,0.620805680751801
61,2,1956,100,1,72.7799987792969,1,1,0.600632011890411
61,2,1956,100,1,73.6800003051758,1,1,0.600632011890411
61,2,1958,100,1,73.0400009155273,1,1,0.608994483947754
61,2,1958,100,1,68.0400009155273,1,1,0.608994483947754
61,2,1964,100,1,76.5899963378906,1,1,0.587305903434753
61,2,1964,100,1,69.5100021362305,1,1,0.587305903434753
61,2,1966,100,1,86.5999984741211,1,1,0.5958052277565
61,2,1966,100,1,90.3899993896484,1,1,0.5958052277565
61,2,1968,100,1,77.4599990844727,1,1,0.702925741672516
61,2,1968,100,1,70.5599975585938,1,1,0.702925741672516
61,2,1970,100,1,105.580001831055,1,1,0.697870850563049
61,2,1970,100,1,83.3899993896484,1,1,0.697870850563049
61,2,1974,100,1,48.1199989318848,1,1,0.619539976119995
61,2,1974,100,1,52.7799987792969,1,1,0.619539976119995
61,2,1976,100,1,96.7099990844727,1,1,0.596415460109711
61,2,1976,100,1,89.9100036621094,1,1,0.596415460109711
61,2,1978,100,1,78,1,1,0.536267042160034
61,2,1978,100,1,73.6600036621094,1,1,0.536267042160034
61,2,1980,100,1,80.25,1,1,0.590307295322418
61,2,1980,100,1,85.4700012207031,1,1,0.590307295322418
61,2,1984,100,1,81.3899993896484,1,1,1
61,2,1984,100,1,83.5500030517578,1,1,1
61,2,1986,100,1,68.3899993896484,1,1,0.759023606777191
61,2,1986,100,1,81.7799987792969,1,1,0.759023606777191
61,2,1988,100,1,87.2099990844727,1,1,0.733421921730042
61,2,1988,100,1,89.9899978637695,1,1,0.733421921730042
61,3,1964,100,1,62.7099990844727,1,1,0.514848291873932
61,3,1964,100,1,64.5699996948242,1,1,0.514848291873932
61,3,1966,200,1,5.78000020980835,0,1,0.430622547864914
61,3,1966,200,1,16.1200008392334,0,1,0.430622547864914
61,3,1968,200,1,6.30000019073486,0,0,0.366409778594971
61,3,1968,200,1,12.3999996185303,0,0,0.366409778594971
61,3,1970,200,1,11.039999961853,0,0,0.379215210676193
61,3,1970,200,1,14.2799997329712,0,0,0.379215210676193
61,3,1974,200,1,4.51999998092651,0,0,0.489018797874451
61,3,1974,200,1,11.3000001907349,0,0,0.489018797874451
61,3,1976,100,1,10.1199998855591,1,0,0.528842508792877
61,3,1976,100,1,5.55999994277954,1,0,0.528842508792877
61,3,1978,100,1,4.57999992370605,1,1,1
61,3,1978,100,1,0,1,1,1
61,3,1980,100,1,2.20000004768372,1,1,0.682357847690582
61,3,1980,100,1,-0.629999995231628,1,1,0.682357847690582
61,3,1984,200,1,-2.5,0,0,0.269304305315018
61,3,1984,200,1,-0.449999988079071,0,0,0.269304305315018
61,3,1986,200,1,-8.06999969482422,0,0,0
61,3,1986,200,1,0.379999995231628,0,0,0
61,3,1988,200,1,-0.540000021457672,0,0,0.293340623378754
61,3,1988,200,1,2.77999997138977,0,0,0.293340623378754
61,3,1990,200,1,-7.5,0,0,0.434131056070328
61,3,1990,200,1,1,0,0,0.434131056070328
61,4,1974,200,1,4.51999998092651,0,0,0.446655541658401
61,4,1974,200,1,6.1100001335144,0,0,0.446655541658401
61,4,1976,200,1,10.1199998855591,0,0,0.498062938451767
61,4,1976,200,1,-0.930000007152557,0,0,0.498062938451767
61,4,1978,200,1,6,0,0,0.349002003669739
61,4,1978,200,1,4.57999992370605,0,0,0.349002003669739
61,4,1980,200,1,4.44000005722046,0,0,0.373646259307861
61,4,1980,200,1,2.20000004768372,0,0,0.373646259307861
61,4,1984,200,1,-0.449999988079071,0,0,0
61,4,1984,200,1,-2.5,0,0,0
61,4,1990,200,1,6.05999994277954,0,0,0.386593043804169
61,4,1990,200,1,-2.33999991416931,0,0,0.386593043804169
61,5,1984,200,1,19.3099994659424,0,1,0.486271053552628
61,5,1984,200,1,-2.5,0,1,0.486271053552628
61,5,1986,200,1,4.26000022888184,0,0,0.351489186286926
61,5,1986,200,1,12.3199996948242,0,0,0.351489186286926
62,1,1948,100,1,77.4100036621094,1,1,0.648361921310425
62,1,1948,100,1,77.2200012207031,1,1,0.648361921310425
62,1,1950,100,1,57.060001373291,1,1,0.509916365146637
62,1,1950,100,1,60.6300010681152,1,1,0.509916365146637
62,1,1954,100,1,42.9599990844727,1,1,0.557698011398315
62,1,1954,100,1,58.9700012207031,1,1,0.557698011398315
62,1,1956,100,1,65.7200012207031,1,1,0.577772378921509
62,1,1956,100,1,61.25,1,1,0.577772378921509
62,1,1958,100,1,58.7999992370605,1,1,0.666594386100769
62,1,1958,100,1,73.0400009155273,1,1,0.666594386100769
62,1,1960,100,1,74.5400009155273,1,1,0.600092768669128
62,1,1964,100,1,76.5899963378906,1,1,0.679138600826263
62,1,1964,100,1,73.620002746582,1,1,0.679138600826263
62,1,1966,100,1,56.7299995422363,1,1,0.560319185256958
62,1,1966,100,1,66.25,1,1,0.560319185256958
62,1,1968,100,1,65.2600021362305,1,1,0.524505972862244
62,1,1968,100,1,44.6699981689453,1,1,0.524505972862244
62,1,1970,200,1,8.44999980926514,0,1,0.467357665300369
62,1,1970,200,1,18.9699993133545,0,1,0.467357665300369
62,1,1974,100,1,73.5199966430664,1,1,0.588828921318054
62,1,1974,100,1,82.4499969482422,1,1,0.588828921318054
62,1,1976,100,1,109.379997253418,1,1,0.535476922988892
62,1,1976,100,1,102.120002746582,1,1,0.535476922988892
62,1,1978,100,1,87.4700012207031,1,1,0.624058187007904
62,1,1978,100,1,94,1,1,0.624058187007904
62,1,1980,100,1,90.5299987792969,1,1,0.612920165061951
62,1,1980,100,1,101.069999694824,1,1,0.612920165061951
62,1,1984,100,1,93.4300003051758,1,1,0.630664706230164
62,1,1984,100,1,81.3899993896484,1,1,0.630664706230164
62,1,1986,100,1,70.1500015258789,1,1,0.683682560920715
62,1,1986,100,1,88.7799987792969,1,1,0.683682560920715
62,1,1988,100,1,98.4000015258789,1,1,0.699298739433289
62,1,1988,100,1,94.7600021362305,1,1,0.699298739433289
62,1,1990,100,1,92.0599975585938,1,1,0.637131929397583
62,1,1990,100,1,90.4899978637695,1,1,0.637131929397583
62,2,1948,200,1,2.92000007629395,0,0,0.480898827314377
62,2,1948,200,1,-3.27999997138977,0,0,0.480898827314377
62,2,1950,200,1,-2.04999995231628,0,0,0.421920269727707
62,2,1950,200,1,-2.78999996185303,0,0,0.421920269727707
62,2,1954,200,1,2.04999995231628,0,0,0.446922123432159
62,2,1954,200,1,44.6599998474121,0,0,0.446922123432159
62,2,1956,200,1,6.55999994277954,0,0,0.466170132160187
62,2,1956,200,1,23.9799995422363,0,0,0.466170132160187
62,2,1958,100,1,73.0400009155273,1,0,0.542478799819946
62,2,1958,100,1,68.0400009155273,1,0,0.542478799819946
62,2,1960,200,1,16.8400001525879,0,1,0.423891693353653
62,2,1964,100,1,52.2299995422363,1,0,0.506445825099945
62,2,1964,100,1,62.7099990844727,1,0,0.506445825099945
62,2,1966,200,1,16.1200008392334,0,1,0.476794213056564
62,2,1966,200,1,12.8000001907349,0,1,0.476794213056564
62,2,1968,200,1,18.7700004577637,0,0,0.371450394392014
62,2,1968,200,1,24.6000003814697,0,0,0.371450394392014
62,2,1970,200,1,14.2799997329712,0,0,0.366063982248306
62,2,1970,200,1,18.9699993133545,0,0,0.366063982248306
62,2,1974,100,1,77.8099975585938,1,0,0.519418358802795
62,2,1974,100,1,83.8899993896484,1,0,0.519418358802795
62,2,1976,100,1,63.9599990844727,1,1,0.504994332790375
62,2,1976,100,1,80.4700012207031,1,1,0.504994332790375
62,2,1978,100,1,80.0299987792969,1,1,0.528928518295288
62,2,1978,100,1,77,1,1,0.528928518295288
62,2,1980,100,1,90.6600036621094,1,1,0.578723132610321
62,2,1980,100,1,95.5999984741211,1,1,0.578723132610321
62,2,1984,100,1,73.6600036621094,1,1,0.538833439350128
62,2,1984,100,1,70.9000015258789,1,1,0.538833439350128
62,2,1990,100,1,87,1,1,0.606707632541656
62,2,1990,100,1,85.3300018310547,1,1,0.606707632541656
62,3,1948,100,1,71.4199981689453,1,0,0.507015705108643
62,3,1948,100,1,77.2200012207031,1,0,0.507015705108643
62,3,1950,200,1,3.28999996185303,0,1,0.483671367168427
62,3,1950,200,1,3.73000001907349,0,1,0.483671367168427
62,3,1954,200,1,2.04999995231628,0,0,0.469932734966278
62,3,1954,200,1,44.6599998474121,0,0,0.469932734966278
62,3,1956,200,1,28.6399993896484,0,0,0.497654020786285
62,3,1956,200,1,23.9799995422363,0,0,0.497654020786285
62,3,1958,200,1,29.1200008392334,0,0,0.497858285903931
62,3,1958,200,1,12.6000003814697,0,0,0.497858285903931
62,3,1960,200,1,9.63000011444092,0,0,0.479514122009277
62,3,1964,100,1,71.6900024414062,1,0,0.511560499668121
62,3,1964,100,1,69.5100021362305,1,0,0.511560499668121
62,3,1966,100,1,66.25,1,1,0.517144322395325
62,3,1966,100,1,71.6699981689453,1,1,0.517144322395325
62,3,1968,100,1,85.5999984741211,1,1,0.521219074726105
62,3,1968,100,1,83.0299987792969,1,1,0.521219074726105
62,3,1970,100,1,81.3000030517578,1,1,0.656292378902435
62,3,1970,100,1,78.4300003051758,1,1,0.656292378902435
62,3,1974,100,1,77.8099975585938,1,1,0.679466366767883
62,3,1974,100,1,68.3300018310547,1,1,0.679466366767883
62,3,1976,100,1,80.4700012207031,1,1,0.520512640476227
62,3,1976,100,1,76.9400024414062,1,1,0.520512640476227
62,3,1978,100,1,68.3399963378906,1,1,0.501316785812378
62,3,1978,100,1,58,1,1,0.501316785812378
62,3,1980,100,1,85.4599990844727,1,1,0.556619226932526
62,3,1980,100,1,70.2699966430664,1,1,0.556619226932526
62,3,1984,200,1,4.48999977111816,0,1,0.423363655805588
62,3,1984,200,1,2.74000000953674,0,1,0.423363655805588
62,3,1990,100,1,49.2299995422363,1,1,0.713605225086212
62,3,1990,100,1,56.6500015258789,1,1,0.713605225086212
62,4,1948,100,1,71.4199981689453,1,0,0.518602132797241
62,4,1948,100,1,77.2200012207031,1,0,0.518602132797241
62,4,1950,100,1,67.2300033569336,1,1,0.57301789522171
62,4,1950,100,1,63.1300010681152,1,1,0.57301789522171
62,4,1954,100,1,63.4099998474121,1,1,0.534907639026642
62,4,1954,100,1,74.3099975585938,1,1,0.534907639026642
62,4,1956,100,1,73.6800003051758,1,1,0.617576241493225
62,4,1956,100,1,72.7799987792969,1,1,0.617576241493225
62,4,1958,100,1,68.0400009155273,1,1,0.636104762554169
62,4,1958,100,1,64.4199981689453,1,1,0.636104762554169
62,4,1960,100,1,60.1100006103516,1,1,0.685373187065125
62,4,1964,100,1,62.7099990844727,1,1,0.630146145820618
62,4,1964,100,1,52.2299995422363,1,1,0.630146145820618
62,4,1966,100,1,59.75,1,1,0.586066544055939
62,4,1966,100,1,34.7700004577637,1,1,0.586066544055939
62,4,1968,100,1,28.6599998474121,1,1,0.546926617622375
62,4,1968,100,1,18.7700004577637,1,1,0.546926617622375
62,4,1970,100,1,21.0799999237061,1,1,0.550844192504883
62,4,1970,100,1,18.9699993133545,1,1,0.550844192504883
62,4,1974,200,1,47.5900001525879,0,0,0.479521304368973
62,4,1974,200,1,24,0,0,0.479521304368973
62,4,1976,200,1,26.3600006103516,0,0,0.396206557750702
62,4,1976,200,1,31.5200004577637,0,0,0.396206557750702
62,4,1978,200,1,52.4000015258789,0,0,0.387504309415817
62,4,1978,200,1,42,0,0,0.387504309415817
62,4,1980,200,1,19.6299991607666,0,0,0.301285922527313
62,4,1980,200,1,23.0100002288818,0,0,0.301285922527313
62,4,1984,200,1,28.9599990844727,0,0,0.278232514858246
62,4,1984,200,1,9.43000030517578,0,0,0.278232514858246
62,4,1986,200,1,12.0100002288818,0,0,0.302048742771149
62,4,1986,200,1,22.5200004577637,0,0,0.302048742771149
62,4,1988,200,1,18.5200004577637,0,0,0.269244074821472
62,4,1988,200,1,7.86999988555908,0,0,0.269244074821472
62,4,1990,200,1,-2.33999991416931,0,0,0.459488093852997
62,4,1990,200,1,1,0,0,0.459488093852997
62,5,1974,200,1,19.3600006103516,0,0,0.400016874074936
62,5,1974,200,1,6.1100001335144,0,0,0.400016874074936
62,5,1976,200,1,4.71000003814697,0,0,0.335691183805466
62,5,1976,200,1,5.55999994277954,0,0,0.335691183805466
62,5,1978,200,1,0,0,0,0.365309596061707
62,5,1978,200,1,4.57999992370605,0,0,0.365309596061707
62,5,1980,200,1,2.20000004768372,0,0,0.259077727794647
62,5,1980,200,1,-0.629999995231628,0,0,0.259077727794647
62,5,1984,200,1,14.3699998855591,0,0,0.214116275310516
62,5,1984,200,1,13.2299995422363,0,0,0.214116275310516
62,5,1990,200,1,11.1199998855591,0,0,0.311434060335159
62,5,1990,200,1,13.1300001144409,0,0,0.311434060335159
62,6,1984,200,2,7.98000001907349,0,0,0
62,6,1984,200,2,-0.449999988079071,0,0,0
62,6,1986,200,2,4.26000022888184,0,0,0.340305835008621
62,6,1986,200,2,7.23000001907349,0,0,0.340305835008621
62,6,1988,200,1,7.86999988555908,0,0,0.361150503158569
62,6,1988,200,1,4.21999979019165,0,0,0.361150503158569
62,6,1990,200,2,6.05999994277954,0,0,0.354994386434555
62,6,1990,200,2,-2.33999991416931,0,0,0.354994386434555
63,1,1948,100,1,20.0400009155273,1,0,0.530832886695862
63,1,1948,100,1,45.8300018310547,1,0,0.530832886695862
63,1,1950,200,1,-2.04999995231628,0,1,0.495275348424911
63,1,1950,200,1,3.28999996185303,0,1,0.495275348424911
63,1,1954,100,1,73.6399993896484,1,1,0.548744916915894
63,1,1954,100,1,74.3099975585938,1,1,0.548744916915894
63,1,1956,100,1,65.7200012207031,1,1,0.551290035247803
63,1,1956,100,1,73.6800003051758,1,1,0.551290035247803
63,1,1958,100,1,64.4199981689453,1,1,0.624167621135712
63,1,1958,100,1,68.0400009155273,1,1,0.624167621135712
63,1,1960,100,1,67.3300018310547,1,1,0.603907763957977
63,1,1964,100,1,60.4599990844727,1,1,0.517184913158417
63,1,1964,100,1,48.0200004577637,1,1,0.517184913158417
63,1,1966,200,1,5.78000020980835,0,1,0.481730669736862
63,1,1966,200,1,16.1200008392334,0,1,0.481730669736862
63,1,1968,200,1,13.0200004577637,0,0,0.405581146478653
63,1,1968,200,1,12.3999996185303,0,0,0.405581146478653
63,1,1970,200,1,8.06999969482422,0,0,0.418308854103088
63,1,1970,200,1,8.44999980926514,0,0,0.418308854103088
63,1,1974,200,1,6.1100001335144,0,0,0.41727003455162
63,1,1974,200,1,4.51999998092651,0,0,0.41727003455162
63,1,1976,200,1,12.0500001907349,0,0,0.453927457332611
63,1,1976,200,1,10.1199998855591,0,0,0.453927457332611
63,1,1978,200,1,0,0,0,0.400768727064133
63,1,1978,200,1,4.57999992370605,0,0,0.400768727064133
63,1,1980,200,1,2.20000004768372,0,0,0.462885320186615
63,1,1980,200,1,4.44000005722046,0,0,0.462885320186615
63,1,1984,200,1,-2.5,0,0,0.313756942749023
63,1,1984,200,1,4.48999977111816,0,0,0.313756942749023
63,1,1986,200,1,4.26000022888184,0,0,0.331286460161209
63,1,1986,200,1,-2.97000002861023,0,0,0.331286460161209
63,1,1988,200,1,7.86999988555908,0,0,0.342147141695023
63,1,1988,200,1,-0.540000021457672,0,0,0.342147141695023
63,2,1948,200,1,2.92000007629395,0,0,0.488881170749664
63,2,1948,200,1,-3.27999997138977,0,0,0.488881170749664
63,2,1950,200,1,-2.78999996185303,0,0,0.428720116615295
63,2,1950,200,1,10.3299999237061,0,0,0.428720116615295
63,2,1954,200,1,-8.17000007629395,0,0,0.391665726900101
63,2,1954,200,1,-27.9200000762939,0,0,0.391665726900101
63,2,1956,200,1,-13.3000001907349,0,0,0.400237947702408
63,2,1956,200,1,-7.55999994277954,0,0,0.400237947702408
63,2,1958,200,1,3.35999989509583,0,0,0.449781805276871
63,2,1958,200,1,-5.40000009536743,0,0,0.449781805276871
63,2,1960,100,1,74.5400009155273,1,0,0.511519849300385
63,2,1964,200,1,9.65999984741211,0,1,0.477777779102325
63,2,1964,200,1,12.7399997711182,0,1,0.477777779102325
63,2,1966,200,1,10.5500001907349,0,0,0.296764314174652
63,2,1966,200,1,5.78000020980835,0,0,0.296764314174652
63,2,1968,200,1,13.0200004577637,0,0,0.454843431711197
63,2,1968,200,1,32.7299995422363,0,0,0.454843431711197
63,2,1970,200,1,26.8999996185303,0,0,0.324231952428818
63,2,1970,200,1,45.3600006103516,0,0,0.324231952428818
63,2,1974,200,1,4.51999998092651,0,0,0.443432360887527
63,2,1974,200,1,6.1100001335144,0,0,0.443432360887527
63,2,1976,200,1,5.55999994277954,0,0,0.494177103042603
63,2,1976,200,1,4.71000003814697,0,0,0.494177103042603
63,2,1978,200,1,4.57999992370605,0,0,0.426932901144028
63,2,1978,200,1,5,0,0,0.426932901144028
63,2,1980,200,1,2.20000004768372,0,0,0.411844491958618
63,2,1980,200,1,-0.629999995231628,0,0,0.411844491958618
63,2,1984,100,1,44.0200004577637,1,0,0.500419974327087
63,2,1984,100,1,34.2000007629395,1,0,0.500419974327087
63,2,1986,100,1,48,1,1,0.543539643287659
63,2,1986,100,1,46.9000015258789,1,1,0.543539643287659
64,1,1948,100,1,71.4199981689453,1,1,0.682241320610046
64,1,1948,100,1,64.3399963378906,1,1,0.682241320610046
64,1,1950,100,1,63.1300010681152,1,1,0.608849465847015
64,1,1950,100,1,60.6300010681152,1,1,0.608849465847015
64,1,1954,100,1,73.6399993896484,1,1,0.559788882732391
64,1,1954,100,1,74.3099975585938,1,1,0.559788882732391
64,1,1956,100,1,73.6800003051758,1,1,0.620519459247589
64,1,1956,100,1,72.7799987792969,1,1,0.620519459247589
64,1,1958,100,1,78.129997253418,1,1,0.694914758205414
64,1,1958,100,1,73.0400009155273,1,1,0.694914758205414
64,1,1960,100,1,74.5400009155273,1,1,0.532652735710144
64,1,1964,100,1,48.0200004577637,1,1,0.539205431938171
64,1,1964,100,1,73.620002746582,1,1,0.539205431938171
64,1,1966,100,1,71.8199996948242,1,1,0.508322715759277
64,1,1966,100,1,56.7299995422363,1,1,0.508322715759277
64,1,1968,100,1,85.5999984741211,1,1,0.53615665435791
64,1,1968,100,1,76.3199996948242,1,1,0.53615665435791
64,1,1970,200,1,14.2799997329712,0,1,0.495245486497879
64,1,1970,200,1,11.039999961853,0,1,0.495245486497879
64,1,1974,100,1,83.8899993896484,1,0,0.547912061214447
64,1,1974,100,1,73.1699981689453,1,0,0.547912061214447
64,1,1976,100,1,50.9799995422363,1,1,0.664467394351959
64,1,1976,100,1,75.0599975585938,1,1,0.664467394351959
64,1,1978,100,1,76,1,1,0.573023617267609
64,1,1978,100,1,84.2799987792969,1,1,0.573023617267609
64,1,1980,100,1,85.4700012207031,1,1,0.614270150661469
64,1,1980,100,1,101.069999694824,1,1,0.614270150661469
64,1,1984,100,1,97.1100006103516,1,1,0.672687411308289
64,1,1984,100,1,83.5500030517578,1,1,0.672687411308289
64,1,1986,100,1,89.5400009155273,1,1,0.616668045520782
64,1,1986,100,1,78.5899963378906,1,1,0.616668045520782
64,1,1988,100,1,75.6999969482422,1,1,0.60774028301239
64,1,1988,100,1,87.2099990844727,1,1,0.60774028301239
64,1,1990,100,1,80.1800003051758,1,1,0.611333012580872
64,1,1990,100,1,66.7600021362305,1,1,0.611333012580872
64,2,1948,200,1,2.92000007629395,0,0,0.489932000637054
64,2,1948,200,1,-3.27999997138977,0,0,0.489932000637054
64,2,1950,200,1,-2.78999996185303,0,0,0.453099101781845
64,2,1950,200,1,-2.04999995231628,0,0,0.453099101781845
64,2,1954,200,1,2.04999995231628,0,0,0.493843704462051
64,2,1954,200,1,-13.6099996566772,0,0,0.493843704462051
64,2,1956,100,1,48.8300018310547,1,0,0.508746802806854
64,2,1956,100,1,65.7200012207031,1,0,0.508746802806854
64,2,1958,100,1,58.7999992370605,1,1,0.60983407497406
64,2,1958,100,1,73.0400009155273,1,1,0.60983407497406
64,2,1960,200,1,2.42000007629395,0,1,0.490993857383728
64,2,1964,200,1,9.65999984741211,0,0,0.458960056304932
64,2,1964,200,1,8.61999988555908,0,0,0.458960056304932
64,2,1966,200,1,10.5500001907349,0,0,0.398248940706253
64,2,1966,200,1,5.78000020980835,0,0,0.398248940706253
64,2,1974,100,1,73.1699981689453,1,1,0.630035519599915
64,2,1974,100,1,83.8899993896484,1,1,0.630035519599915
64,2,1976,200,1,31.5200004577637,0,1,0.450441151857376
64,2,1976,200,1,26.3600006103516,0,1,0.450441151857376
64,2,1978,200,1,21.5799999237061,0,0,0.431382566690445
64,2,1978,200,1,22,0,0,0.431382566690445
64,2,1980,200,1,23.0100002288818,0,0,0.409364283084869
64,2,1980,200,1,4.44000005722046,0,0,0.409364283084869
64,2,1984,200,1,-0.449999988079071,0,0,0.340771347284317
64,2,1984,200,1,7.98000001907349,0,0,0.340771347284317
64,2,1986,200,1,-8.06999969482422,0,0,0.465329378843307
64,2,1986,200,1,4.26000022888184,0,0,0.465329378843307
64,2,1988,200,1,-0.540000021457672,0,0,0.444751441478729
64,2,1988,200,1,2.77999997138977,0,0,0.444751441478729
64,2,1990,200,1,11.1199998855591,0,0,0.370388031005859
64,2,1990,200,1,2.8199999332428,0,0,0.370388031005859
65,1,1984,100,1,58.8400001525879,1,1,0.569387316703796
65,1,1984,100,1,55.1699981689453,1,1,0.569387316703796
65,1,1990,100,1,64.6999969482422,1,1,0.641156733036041
65,1,1990,100,1,36.4099998474121,1,1,0.641156733036041
65,2,1984,200,1,-0.449999988079071,0,0,0.265847474336624
65,2,1984,200,1,7.98000001907349,0,0,0.265847474336624
65,2,1986,200,1,15.8900003433228,0,0,0.415871292352676
65,2,1986,200,1,2.13000011444092,0,0,0.415871292352676
65,2,1988,200,1,2.77999997138977,0,0,0.414935082197189
65,2,1988,200,1,4.21999979019165,0,0,0.414935082197189
65,2,1990,200,1,1,0,0,0.365328133106232
65,2,1990,200,1,-2.33999991416931,0,0,0.365328133106232
65,99,1948,100,1,66.2799987792969,1,0,0.50648158788681
65,99,1948,100,1,57.9000015258789,1,0,0.50648158788681
65,99,1950,100,1,41.6599998474121,1,1,0.527831196784973
65,99,1950,100,1,63.1300010681152,1,1,0.527831196784973
65,99,1954,200,1,2.04999995231628,0,0,0.454900234937668
65,99,1954,200,1,15.0200004577637,0,0,0.454900234937668
65,99,1956,100,1,48.8300018310547,1,0,0.542152047157288
65,99,1956,100,1,28.6399993896484,1,0,0.542152047157288
65,99,1958,100,1,58.7999992370605,1,1,0.668703258037567
65,99,1958,100,1,63.6300010681152,1,1,0.668703258037567
65,99,1960,100,1,67.3300018310547,1,1,0.575432896614075
65,99,1964,100,1,12.7399997711182,1,1,0.632934808731079
65,99,1964,100,1,9.65999984741211,1,1,0.632934808731079
65,99,1966,100,1,10.5500001907349,1,1,0.676316022872925
65,99,1966,100,1,12.8000001907349,1,1,0.676316022872925
65,99,1968,100,1,13.0200004577637,1,1,0.721438229084015
65,99,1968,100,1,12.3999996185303,1,1,0.721438229084015
65,99,1970,100,1,11.039999961853,1,1,0.824567914009094
65,99,1970,100,1,14.2799997329712,1,1,0.824567914009094
65,99,1974,100,1,37.2200012207031,1,0,0.604887425899506
65,99,1974,100,1,28.6399993896484,1,0,0.604887425899506
65,99,1976,100,1,5.55999994277954,1,1,0.864563226699829
65,99,1976,100,1,31.7700004577637,1,1,0.864563226699829
65,99,1978,100,1,20,1,1,0.748923361301422
65,99,1978,100,1,26.8999996185303,1,1,0.748923361301422
65,99,1980,100,1,4.44000005722046,1,1,0.723296999931335
65,99,1980,100,1,23.0100002288818,1,1,0.723296999931335
66,1,1970,200,1,21.0799999237061,0,0,0.414661228656769
66,1,1970,200,1,29.8700008392334,0,0,0.414661228656769
66,1,1974,200,1,9.15999984741211,0,0,0.403779268264771
66,1,1974,200,1,21.6700000762939,0,0,0.403779268264771
66,1,1976,200,1,5.55999994277954,0,0,0.275417029857635
66,1,1976,200,1,20.9400005340576,0,0,0.275417029857635
66,1,1978,200,1,15.210000038147,0,0,0.374721974134445
66,1,1978,200,1,27,0,0,0.374721974134445
66,1,1980,200,1,9.5,0,0,0.489856690168381
66,1,1980,200,1,12.6000003814697,0,0,0.489856690168381
66,1,1984,200,1,4.48999977111816,0,0,0.343514382839203
66,1,1984,200,1,13.2299995422363,0,0,0.343514382839203
